id,tag,count,cluster,supertag,x,y,original_supertag
6977,History of the Veluter neighborhood,1,37,Village,5.719306,3.6660964,Pueblos
7725,Vicentinhaha,1,76,City,8.116498,1.81823,Sorocaba
6772,Panarra,1,76,City,8.017073,1.6688181,Sorocaba
7462,DJ at Paulista,1,5,Music,2.4341602,5.8869567,Music
6494,sacafisola,1,76,City,7.957638,1.5737542,Sorocaba
6992,North Station,1,22,Railway,5.967024,10.595401,Railway
5638,attractions,1,25,Traveling,6.5247054,8.805642,Traveling
5889,wisteria,1,68,Miscellaneous,8.5136175,2.7236774,Paschal
7908,Francesc Candi,1,59,Italian culture,7.513401,0.5943257,Barcarizzi
7660,difficult accessibility,1,51,Accessible,8.904245,7.532578,Accessible
7388,Black Music,1,5,Music,2.3085573,5.781388,Music
5203,Quiet,1,2,Tranquillity,12.721668,3.6664155,Tranquillity
6419,Football camp,1,23,Game,4.2727904,4.8613625,Game
6895,Writer,1,38,Library,11.390609,6.7923765,Library
7583,Blindness with chemical,1,15,Blind,8.1415825,8.616198,Vision
4802,weather,1,13,Rain,4.3268824,6.056904,Rain
6530,postcard,1,52,Platform,8.902243,6.6248446,Platforms
7028,barrio,1,72,Christianity,6.2384286,0.9597394,San
5311,Inaccessible entrance,1,46,Door,8.375789,7.527611,Porta
7317,Carlos # Concentration,1,73,Walk,6.8758926,1.0428182,Paseo
6703,City Hall builders,1,36,City,5.2972074,3.6051288,Ciudad
7517,diversity,1,58,Politics,9.758391,5.574467,Incivility
7947,Danger with spikes,1,56,Dangerous,8.635506,5.492055,Dangerous
5481,Puddles are because the water fits,1,1,Water,3.786705,2.9670334,Water
7693,Sacred Art Museum,1,19,Museum,5.5867233,6.9300528,Museum
6738,Leadenhall market,1,44,Market,5.941163,5.8189464,Market
7422,Free street,1,32,Sidewalk,4.071261,9.438733,Sidewalks
5240,Mile,1,24,Trail,6.9234138,8.611379,Loges
6456,Vw,1,66,Miscellaneous,9.03661,4.2519736,Parapet
7616,Metropolitan Civil Guard,1,36,City,5.273031,3.4923022,Ciudad
7155,Scarf,1,66,Miscellaneous,8.34066,4.209463,Parapet
5601,City hall,1,36,City,5.2581234,3.5279813,Ciudad
6298,play,1,23,Game,3.9828837,5.0233517,Game
7790,Banco do Brasil,1,64,Brazilian culture,5.753034,1.8037323,Brazil
4846,support group,1,39,Friends,10.122612,6.4924335,Friends
7068,colors,1,48,Art,6.6469812,7.2724304,Art
6383,patronage,1,58,Politics,9.796222,5.7526917,Incivility
5961,fair,1,27,Fair,5.336831,5.6305494,Carnevale
7883,Street,1,32,Sidewalk,4.0957737,9.449388,Sidewalks
5368,road,1,31,Road,4.6108065,9.564126,Roads
7367,Urban Reports,1,36,City,5.309234,3.5368774,Ciudad
7280,access to the upper floor,1,18,Steps,7.084832,9.0972595,Steps
5979,laundry,1,43,Toilette,7.0228705,5.1540914,Toilette
6582,treatment,1,57,Hospital,8.137494,5.0026035,Hospital
7736,Production Blindwiki Brazil,1,15,Blind,8.555033,8.744047,Vision
6783,fauna,1,11,Birds,10.770547,2.6052651,Birds
7474,slaves,1,62,Miscellaneous,7.9494843,3.6410873,Hhbb
7004,sailboat,1,0,Boats,3.7951376,1.7945501,Boats
7212,REGINA SILVEIRA,1,76,City,7.8277135,1.6880105,Sorocaba
6349,foundation,1,57,Hospital,8.144268,5.154669,Hospital
7919,Sant Antoni,1,61,Sights,7.2917595,0.1215473,Piazza_61
7671,Catholic Church,1,60,Church,7.982994,-0.26369184,Iglesia
5409,Huge cat,1,11,Birds,10.729389,2.86345,Birds
7401,Sao Paulo da Garoa,1,64,Brazilian culture,5.6806316,1.7453086,Brazil
5215,Bsbh,1,62,Miscellaneous,8.115029,3.670389,Hhbb
6433,colour,1,48,Art,6.634002,7.27263,Art
6916,Natural Place of Contreras,1,72,Christianity,6.5040402,1.5818243,San
6024,fonraana,1,76,City,8.117401,1.6152543,Sorocaba
7595,street vendors,1,44,Market,6.0104117,5.819986,Market
7125,Sobieszewo,1,68,Miscellaneous,8.416236,3.0058582,Paschal
6269,flop,1,66,Miscellaneous,9.051819,4.312795,Parapet
6819,condert,1,68,Miscellaneous,8.53008,2.8737361,Paschal
5814,Amadi house,1,34,House,5.9874654,4.7052307,Japan
7850,Belém Station,1,22,Railway,6.0092807,10.627696,Railway
7039,San Vicente de la Roqueta,1,72,Christianity,6.370199,1.0725975,San
5135,chicken,1,8,Restaurant,11.441425,1.7073628,Restaurant
7528,Accessibility marchinha,1,51,Accessible,8.847086,7.5925455,Accessible
6550,hedges,1,10,Garden,10.05499,0.56335723,Garden
5492,Castle Pond,1,1,Water,3.777809,2.8684235,Water
7704,Dry and wet warehouse,1,43,Toilette,6.962884,5.225664,Toilette
6751,Railroad station,1,22,Railway,5.9525304,10.589395,Railway
5447,Pulsantis clinic,1,57,Hospital,7.8767443,4.8102593,Hospital
7433,São Paulo,1,64,Brazilian culture,5.6717176,1.7137448,Brazil
6072,silence,1,2,Tranquillity,12.683003,3.7313964,Tranquillity
6648,Storm; interior pati,1,13,Rain,4.2857995,6.0489497,Rain
5616,Impreza,1,70,Miscellaneous,10.715641,4.660046,Mislata
6311,Palazzo,1,61,Sights,6.884911,0.33307663,Piazza_61
7801,Foundation,1,57,Hospital,8.094222,5.2241583,Hospital
6087,Great School of San Rocco,1,61,Sights,7.226692,-0.0015901857,Piazza_61
5065,Cucumber,1,9,Fruits,9.567946,0.85278445,Fruits
6660,Wassenberg,1,28,German culture,7.225724,3.0039768,Berlin
5628,Wziegorie Poland,1,28,German culture,7.2254257,3.3189979,Berlin
6871,bran,1,65,Miscellaneous,9.006982,3.2483456,Sole
4960,wood bread,1,8,Restaurant,11.18979,1.4343698,Restaurant
7378,ship,1,0,Boats,3.7076159,1.8421189,Boats
5192,backyard,1,35,Terrace,6.3015156,4.1602845,Terraces
5997,Gondole and boats construction site,1,0,Boats,3.7623255,1.8012305,Boats
6594,food,1,8,Restaurant,11.584401,1.565991,Restaurant
5552,Oławska Gate,1,28,German culture,7.0414286,3.3900154,Berlin
6234,Settled with social policies,1,58,Politics,9.829739,5.715612,Incivility
7747,message,1,52,Platform,9.067883,6.473147,Platforms
5783,Civic centers,1,36,City,5.5058837,3.7396169,Ciudad
6520,Prova abdroid,1,3,Test,12.647005,5.558527,Test
7224,Library Mário de Andrade,1,72,Christianity,6.540944,1.1878707,San
6360,Delicers lying,1,8,Restaurant,11.467893,1.6746659,Restaurant
7937,"Bird 
Sound landscape
Parks",1,11,Birds,10.880781,2.710327,Birds
5467,Grown,1,10,Garden,9.921924,0.57361585,Garden
7682,BRAZIL NOESE OF THE WIND,1,64,Brazilian culture,5.6484647,1.7754202,Brazil
6727,My home,1,34,House,5.9265738,4.7352257,Japan
5684,bronze,1,53,Well,6.762358,6.4829807,Wells
6444,get lost,1,24,Trail,6.9463587,8.514053,Loges
6934,monumental trees,1,6,Tree,9.642133,0.033008717,Tree
7606,numerology,1,54,Multiple,8.141735,6.034522,Multidirectional
6627,path,1,24,Trail,7.0882187,8.706797,Loges
7139,Item,1,53,Well,7.4791436,6.3575263,Wells
5588,Singer,1,5,Music,2.0191941,5.909857,Music
7861,friendships,1,39,Friends,10.18789,6.5518875,Friends
4835,Indian Pakistani restaurant,1,8,Restaurant,11.840234,1.1755188,Restaurant
7344,Sesc Paulista,1,73,Walk,7.2153897,1.3431174,Paseo
7258,post,1,52,Platform,8.973943,6.5271564,Platforms
5948,Auditorium,1,5,Music,3.1802173,5.567734,Music
7539,Joke,1,63,Joke,10.20243,3.9534369,Joke
6561,stops,1,67,History,9.316296,5.27795,Temporary
7551,bus stop.,1,22,Railway,5.3615885,10.195275,Railway
6572,arcades,1,23,Game,4.0078235,5.04269,Game
7980,cross -border hospital,1,57,Hospital,7.8108225,4.7816014,Hospital
5516,Bakery on Bema,1,8,Restaurant,11.634384,1.1831679,Restaurant
7463,São Luiz Gonzaga Church,1,60,Church,7.6618266,-0.021267196,Iglesia
6100,showcases,1,16,Exhibition,10.054169,8.157604,Exhibition
5267,Engineering School,1,40,University,10.889231,7.9485574,Humboldt
5078,welcome,1,71,Hello,11.597014,4.416195,Hello
7202,Jews,1,67,History,9.857058,4.645972,Temporary
7909,historian,1,67,History,10.217139,4.658536,Temporary
5204,Holocaust Thinking Mal,1,67,History,9.889945,4.6791534,Temporary
6896,Blasco Ibañez Museum,1,72,Christianity,6.2665505,1.3985399,San
6010,Osmiza,1,76,City,8.192606,1.8676559,Sorocaba
7584,Theater São Pedro,1,64,Brazilian culture,5.7363496,1.7778986,Brazil
6606,Islet,1,0,Boats,4.0150914,1.8007206,Boats
7759,Corrego da Caixa Dagua Basalto Municipal Natural Park,1,72,Christianity,6.3563457,1.5498756,San
7840,Sebastião Salgado @,1,73,Walk,6.958483,1.1372643,Paseo
7029,tapey,1,4,Ambient,1.8081746,5.5971904,Ambient
5312,Supermarkets,1,45,Shop,6.2482686,5.689067,Shop
7318,contemporary pinture,1,48,Art,6.4840407,7.373826,Art
8021,tactile model,1,50,Tactile,7.4249554,7.637704,Tactile
6704,Store music,1,5,Music,2.3355055,5.762465,Music
7237,Sumaré subway,1,22,Railway,5.7540708,10.4033985,Railway
5482,Where is Antonii?,1,59,Italian culture,7.3867993,0.5023176,Barcarizzi
6156,complaints,1,67,History,8.91304,5.102071,Temporary
7694,Itinerant exposure,1,56,Dangerous,8.594025,5.4510317,Dangerous
5033,balcony,1,35,Terrace,6.1437716,4.3398404,Terraces
6739,Liverpool Street Station,1,22,Railway,5.9439745,10.570381,Railway
7423,urban occupation,1,36,City,5.312996,3.5767956,Ciudad
5699,Boat 51,1,0,Boats,3.7541869,1.8108473,Boats
5241,Ames,1,67,History,9.850924,4.605165,Temporary
6457,attention,1,69,Miscellaneous,10.820171,5.80961,Three
6060,nightlife,1,14,Night,4.0525,6.596705,Night
7617,bookstore,1,38,Library,11.411188,7.131426,Library
6638,cement,1,53,Well,7.123208,6.234125,Wells
7157,Complex Collective Transport Saccoman,1,22,Railway,5.5271597,10.200055,Railway
5603,Witek bar,1,7,Bar,10.51366,1.3396587,Bar
5842,door,1,46,Door,8.232411,7.496765,Porta
7069,Graffiti,1,48,Art,6.4137406,7.403329,Art
6384,facade,1,49,Wall,7.7025595,6.7755423,Wall
5962,Via Bustelli 9,1,59,Italian culture,7.4979997,0.71741027,Barcarizzi
